Kanton Aargau,Kanton Aargau,Swiss Confederation,47.3333315451939,8.16666174928318
Mintaqat al Hudud ash Shamaliyah,Mintaqat al Hudud ash Shamaliyah,Kingdom of Saudi Arabia,29.9999946355817,42.6666738192245
Alexandria,Muhafazat al Iskandariyah,Arab Republic of Egypt,31.2156362066052,29.95527684422
Al Jabal al Akhdar,,Libya,32.4999959766862,21.5000093877321
Al Jahra',Muhafazat Jahra',State of Kuwait,29.3374996982515,47.6580505167276
Mintaqat al Jawf,Mintaqat al Jawf,Kingdom of Saudi Arabia,29.4999986588954,38.7500046938661
Jawf al Maqbabah,Muhafazat Abyan,Republic of Yemen,13.8378282688754,45.8348778387831
Al Jizah,Muhafazat al Jizah,Arab Republic of Egypt,30.008073449616,31.210936976131
Sha`biyat al Jufrah,Sha`biyat al Jufrah,Libya,28.0,17.4166785130905
Al Jumayliyah,Baladiyat ar Rayyan,State of Qatar,25.6094435220625,51.0922223980559
Qir Moav,Muhafazat Ma`an,Hashemite Kingdom of Jordan,31.1824733723684,35.6999895393842
Khartoum,Khartoum State,Republic of the Sudan,15.5517706603867,32.5324077923541
Baladiyat al Khawr wa adh Dhakhirah,Baladiyat al Khawr wa adh Dhakhirah,State of Qatar,25.7666638950505,51.3166696618002
Sha`biyat al Kufrah,Sha`biyat al Kufrah,Libya,24.0333023091139,21.5000093877321
Kuwait,Muhafazat al `Asimah,State of Kuwait,29.3697183948587,47.9783277498679
Latakia,Muhafazat al Ladhiqiyah,Syrian Arab Republic,35.5148420044686,35.7768294678229
Mintaqat al Madinah,Mintaqat al Madinah,Kingdom of Saudi Arabia,25.6666711370153,39.6666765014336
Muhafazat al Mafraq,Muhafazat al Mafraq,Hashemite Kingdom of Jordan,32.3333234985664,37.9166744897768
Mahdia,Gouvernorat de Mahdia,Tunisian Republic,35.5047139826247,11.0622245706454
Muhafazat al Mahwit,Muhafazat al Mahwit,Republic of Yemen,15.3919753665909,43.5361602029896
Manama,Capital Governorate,Kingdom of Bahrain,26.2153545746419,50.5832034697058
Muhafazat al Minufiyah,Muhafazat al Minufiyah,Arab Republic of Egypt,30.5000013411046,31.0000080466275
Al Minya,Muhafazat al Minya,Arab Republic of Egypt,28.1098740166351,30.7503051012936
Al Muharraq,Muharraq Governorate,Kingdom of Bahrain,26.2572184954416,50.6119352943859
Monastir,Gouvernorat de Monastir,Tunisian Republic,35.7833311428625,10.8333355685076
Muhafazat al Muthanna,Muhafazat al Muthanna,Republic of Iraq,30.5000013411046,45.0000026822092
Muhafazat al Qadisiyah,Muhafazat al Qadisiyah,Republic of Iraq,31.5833241691187,45.0000026822092
Cairo,Muhafazat al Qahirah,Arab Republic of Egypt,30.0626295842308,31.2496680766146
Muhafazat al Qalyubiyah,Muhafazat al Qalyubiyah,Arab Republic of Egypt,30.2999943673607,31.2499899417156
Mintaqat al Qasim,Mintaqat al Qasim,Kingdom of Saudi Arabia,27.0833281924324,43.4666587988531
Kasserine,Gouvernorat de Kasserine,Tunisian Republic,35.1675817470301,8.83650593975222
Kairouan,Gouvernorat de Kairouan,Tunisian Republic,35.6781027125181,10.0963288603025
Al Qurayyat,Mintaqat al Jawf,Kingdom of Saudi Arabia,31.3317544061991,37.3428104724175
Muhafazat al Wadi al Jadid,Muhafazat al Wadi al Jadid,Arab Republic of Egypt,24.7999957084653,28.8999884665006
Baladiyat al Wakrah,Baladiyat al Wakrah,State of Qatar,24.8500028163196,51.3333208163572
Al Mintaqah al Wusta,Al Mintaqah al Wusta,Sultanate of Oman,19.9500036209824,56.2833271195487
Al Wilayah al Wusta,,Republic of the Sudan,13.0000026822092,32.9999919533725
Alabama City,Alabama,United States,34.0223213447524,-86.0455278185325
Alabama Port,Alabama,United States,30.3629833676209,-88.1147127219863
Alabama,Alabama,United States,32.7504070252423,-86.7502621859468
Alabaster,Alabama,United States,33.2442768361733,-86.8163732776864
Alachua,Florida,United States,29.7516327948351,-82.4248243823543
Estado de Alagoas,Estado de Alagoas,Federative Republic of Brazil,-9.00000268220917,-35.9999892711633
Alajuela,Provincia de Alajuela,Republic of Costa Rica,10.016667247812,-84.2166688571375
Alakanuk,Alaska,United States,62.6888825111915,-164.615266598181
Alameda,California,United States,37.7652047732594,-122.241640224555
Alamo Heights,Texas,United States,29.4849461010066,-98.4658514538915
Alamogordo,New Mexico,United States,32.8995271265225,-105.960244295612
Alamosa,Colorado,United States,37.4694429319765,-105.870014778973
Alamo,Georgia,United States,32.1471138088175,-82.7779103981203
Alamo,Nevada,United States,37.3649547913644,-115.164448926714
Alamo,New Mexico,United States,34.4208868992857,-107.510883063727
Alamo,Tennessee,United States,35.7847902646536,-89.1172795961666
Alamo,Texas,United States,26.1836937775429,-98.1230436636831
Alanson,Michigan,United States,45.4441765215502,-84.7867134086319
Alaska,Alaska,United States,64.0002789497542,-150.000273585336
Albany,California,United States,37.8868697814268,-122.297752040491
Albany,Kentucky,United States,36.6908941680726,-85.1346710404558
Albany,Minnesota,United States,45.6299570578311,-94.5699962717293
Albany,Missouri,United States,39.2233395113551,-94.1132696934503
Albany,New York,United States,42.6525761278019,-73.7562247369423
Albany,Oregon,United States,44.6365096948451,-123.105912393684
Albany,Texas,United States,32.7234454586175,-99.2972933827217
Province of Albay,Bicol,Republic of the Philippines,13.2166715393467,123.550000402331
Alba,Missouri,United States,37.2383867048256,-94.417453671542
Judetul Alba,Judetul Alba,Romania,46.0681656639675,23.5724558575425
Albemarle,North Carolina,United States,35.3501329034646,-80.2000498890906
Albert City,Iowa,United States,42.7819122542091,-94.9485954611656
Albert Lea,Minnesota,United States,43.6480083255773,-93.3682592730677
Alberta,Alabama,United States,32.232086195474,-87.4099998122454
Alberta,Minnesota,United States,45.5732980712234,-96.0475502042502
Albertville,Alabama,United States,34.2675932805296,-86.2088636284389
Albertville,Minnesota,United States,45.2377322457869,-93.6543973478316
Albert,Kansas,United States,38.452783730792,-99.0114771730588
Albia,Iowa,United States,41.0266638414063,-92.805746364936
Albion,Idaho,United States,42.4126900680476,-113.578061674718
Albion,Illinois,United States,38.3775423990215,-88.0561547312829
Albion,Iowa,United States,42.1124864883713,-92.9885228269412
Albion,Michigan,United States,42.2430993463456,-84.7530248613968
Albion,Nebraska,United States,41.6908324772616,-98.0036746265694
Albuquerque,New Mexico,United States,35.0844869067959,-106.651138463684
Alburnett,Iowa,United States,42.1483315317828,-91.6185147534916
Alcoa,Tennessee,United States,35.7895324104746,-83.9737894519442
Alden,Alabama,United States,33.6389907383317,-86.965268073396
Alden,Iowa,United States,42.5202573847924,-93.3760269508378
Alden,Kansas,United States,38.242230310573,-98.311999935627
Alden,Minnesota,United States,43.670227746381,-93.5760339245817
Aldrich,Minnesota,United States,46.3763514981479,-94.9366864524297
Aledo,Illinois,United States,41.1997628927089,-90.7493073194806
Aleknagik,Alaska,United States,59.2730569406186,-158.617761052713
Alexander City,Alabama,United States,32.9440088834768,-85.9538391801023
Alexander,Arkansas,United States,34.629541315409,-92.4412663245956
Alexander,Illinois,United States,39.7244834735682,-90.0381571077202
Alexander,Iowa,United States,42.8057946447012,-93.4765776083814
Alexander,Kansas,United States,38.4694563430224,-99.5531546803209
Alexandria,Alabama,United States,33.773991690516,-85.8855179480027
Alexandria,Indiana,United States,40.2628135837801,-85.6758121058829
Alexandria,Kentucky,United States,38.9595066880886,-84.3879869215481
Alexandria,Louisiana,United States,31.3112837857773,-92.4451287058072
Alexandria,Minnesota,United States,45.8852389982485,-95.377534352394
Alexandria,Missouri,United States,40.3594911312754,-91.4554149779925
Alexandria,Virginia,United States,38.8048397782349,-77.0469091562575
Algiers,Wilaya d' Alger,People's Democratic Republic of Algeria,36.7524991483986,3.04196852695754
Algoma,Wisconsin,United States,44.608882940345,-87.4325947423336
Algonac,Michigan,United States,42.6183725964053,-82.5310184080016
Algona,Iowa,United States,43.0699707907421,-94.2330249686852
Algona,Washington,United States,47.2789899873132,-122.252047196153
Algood,Tennessee,United States,36.1958871004514,-85.4485753445968
Alhambra,California,United States,34.0952881631427,-118.127002604425
Zubovka,Ali Bajramly,Republic of Azerbaijan,39.9378800355124,48.9285379009567
Aliceville,Alabama,United States,33.129564114187,-88.1514053434971
Alice,Texas,United States,27.7522497029453,-98.0697213452888
Alicia,Arkansas,United States,35.8931300576407,-91.0828883101277
Alifu Atholhu,Alifu Atholhu,Republic of Maldives,3.91666912535841,72.8333302040893
Aliquippa,Pennsylvania,United States,40.636724271579,-80.2400469923047
Aliso Viejo,California,United States,33.5650368669651,-117.727117402978
Allakaket,Alaska,United States,66.5655545333358,-152.645554104182
Allegan,Michigan,United States,42.5291945057627,-85.8553055438582
Alleman,Iowa,United States,41.8199862134448,-93.6116107470757
Allen Park,Michigan,United States,42.2575403605426,-83.2110335356613
Allendale,Michigan,United States,42.9722525460871,-85.9536460610417
Allendale,Missouri,United States,40.4855442336526,-94.2885574274395
Allentown,Pennsylvania,United States,40.6084323292036,-75.4901764088974
Allen,Alabama,United States,31.5965528247686,-87.7277664975981
Allen,Kansas,United States,38.6561166439126,-96.1697087389057
Allen,Michigan,United States,41.9569827292551,-84.7677448253479
Allen,Texas,United States,33.1031711759073,-96.6705522936912
Allerton,Iowa,United States,40.7063973371027,-93.3652122834451
Allgood,Alabama,United States,33.9120396323228,-86.5094212597264
Alliance,Nebraska,United States,42.1016289056318,-102.872141770848
Alliance,Ohio,United States,40.9153414318169,-81.105928486939
Allison,Iowa,United States,42.752751276061,-92.7951891896241
Almaty,Almaty Qalasy,Republic of Kazakhstan,43.2500006705523,76.9499848455182
Alma,Alabama,United States,31.4640516915352,-87.7538804861236
Alma,Arkansas,United States,35.4778704332036,-94.2218669785182
Alma,Georgia,United States,31.5393681251626,-82.4623538531276
Alma,Kansas,United States,39.0166699300212,-96.289163606713
Alma,Michigan,United States,43.3789183723282,-84.6597268974618
Alma,Missouri,United States,39.0953015741886,-93.5451992479086
Alma,Nebraska,United States,40.097503667921,-99.3620311833639
Alma,Quebec,Canada,48.5500889152341,-71.6491026669206
Alma,Wisconsin,United States,44.319966096876,-91.914866680793
Almena,Kansas,United States,39.892228835358,-99.7070491139322
Almond,Alabama,United States,33.1465049473348,-85.6216100228792
Almont,Michigan,United States,42.9205824685444,-83.0449296858865
Alpena,Michigan,United States,45.0616720355554,-83.4327556748841
Alpha,Michigan,United States,46.043832662334,-88.3770756946251
Alpha,Minnesota,United States,43.6388458990363,-94.8708113950975
Alpine,Alabama,United States,33.3487220614387,-86.2385825060953
Alpine,Arizona,United States,33.8481064944331,-109.143125363775
Alpine,Texas,United States,30.358487985044,-103.661011675657
Alpine,Utah,United States,40.4532826216985,-111.77797745335
Region Alsace,Region Alsace,Republic of France,48.4999959766862,7.49999329447706
Alsip,Illinois,United States,41.6689134638854,-87.7386455380109
Departamento de Alta Verapaz,Departamento de Alta Verapaz,Republic of Guatemala,15.6666657725969,-90.0000053644183
Alta Vista,Iowa,United States,43.1985773562537,-92.4171049843493
Alta Vista,Kansas,United States,38.8638912954266,-96.4891705804569
Altamonte Springs,Florida,United States,28.661110917396,-81.365609250403
Altamont,Illinois,United States,39.061988536238,-88.748100325352
Altamont,Kansas,United States,37.1903429740872,-95.2971753655181
Altamont,Utah,United States,40.3593945717451,-110.286261456386
Alta,Iowa,United States,42.6735831900587,-95.290544944438
Alta,Utah,United States,40.5888414733911,-111.637966134427
Altenburg,Missouri,United States,37.6308797377872,-89.5853787413465
Departamento de Alto Paraguay,Departamento de Alto Paraguay,Republic of Paraguay,-20.4999959766862,-59.166659067074
Departamento del Alto Parana,Departamento del Alto Parana,Republic of Paraguay,-25.4999986588954,-54.8333248396709
Alton,Alabama,United States,33.5792633044281,-86.6374806545663
Alton,Illinois,United States,38.8905953699705,-90.1842838635614
Alton,Iowa,United States,42.9874874941997,-96.0105571753119
Alton,Kansas,United States,39.470832316329,-98.9481341211876
Alton,Missouri,United States,36.694230836286,-91.3993031620564
Alton,Texas,United States,26.287291424709,-98.3133517690511
Alton,Utah,United States,37.4377606772042,-112.482711820764
Altoona,Alabama,United States,34.0262051836375,-86.3260868982128
Altoona,Iowa,United States,41.6441620376207,-93.464647141972
Altoona,Kansas,United States,37.523934693571,-95.6613549984309
Altoona,Pennsylvania,United States,40.5186748813793,-78.3947299954134
Altoona,Wisconsin,United States,44.8046734812661,-91.4432055618289
Alturas,California,United States,41.4871025971831,-120.542449983504
Altura,Minnesota,United States,44.0716257138029,-91.9395859205476
Altus,Arkansas,United States,35.446198907268,-93.7624152757177
Altus,Oklahoma,United States,34.6381243847683,-99.3339645465591
Alvarado,Minnesota,United States,48.1941490289062,-96.9961724875076
Alvarado,Texas,United States,32.406526351364,-97.2116719014449
Alva,Oklahoma,United States,36.8050275328772,-98.6664592424905
Alvin,Texas,United States,29.4238453760055,-95.2440890815311
Alvord,Iowa,United States,43.3421935643073,-96.3011369884692
Alvsborgs Lan,Vaestra Goetalands Laen,Kingdom of Sweden,57.9999946355817,12.4999959766862
Alytaus Apskritis,Alytaus Apskritis,Republic of Lithuania,54.1666671137015,24.1666617492832
Amador City,California,United States,38.4193526756378,-120.824103404528
Amagon,Arkansas,United States,35.5620166994343,-91.1103970474241
Amalga,Utah,United States,41.8610347426554,-111.895780080305
Departamento del Amambay,Departamento del Amambay,Republic of Paraguay,-22.9999973177908,-56.0
Estado do Amapa,Estado do Amapa,Federative Republic of Brazil,1.00000268220917,-51.9999892711633
Tulu Amara Terara,,Federal Democratic Republic of Ethiopia,9.18332631488599,37.2833298017579
Amargosa Valley,Nevada,United States,36.6438374903105,-116.400325083752
Amarillo,Texas,United States,35.2219984067678,-101.831294407326
Amasya,Amasya,Republic of Turkey,40.6666684548061,35.8333275218801
Estado do Amazonas,Estado do Amazonas,Federative Republic of Brazil,-5.00000268220917,-62.9999865889541
Departamento del Amazonas,Departamento del Amazonas,Republic of Colombia,-1.01972228406204,-71.9383306466538
Departamento de Amazonas,Departamento de Amazonas,Republic of Peru,-5.00000268220917,-77.9999946355817
Estado Amazonas,Estado Amazonas,Bolivarian Republic of Venezuela,3.50000402331376,-66.0000053644183
Amazonia,Missouri,United States,39.8861026696028,-94.8919042880478
Ambler,Alaska,United States,67.0861069611375,-157.851378789626
Amboy,Illinois,United States,41.7141998835921,-89.3287020521582
Amboy,Minnesota,United States,43.8880124025352,-94.1566141937145
Ambrose,Georgia,United States,31.5937955137369,-83.0143095859474
Ambrym,Malampa Province,Republic of Vanuatu,-16.2500033527615,168.116665370266
American Canyon,California,United States,38.1749175891231,-122.260801926899
American Falls,Idaho,United States,42.7860213986648,-112.85442309704
American Fork,Utah,United States,40.3768933044012,-111.795744406923
American University Park,District of Columbia,United States,38.9515029759111,-77.0899747067675
Americus,Georgia,United States,32.0723874612085,-84.2326762814925
Americus,Kansas,United States,38.5069536272856,-96.2619338191708
Amery,Wisconsin,United States,45.3069117848224,-92.3621304251033
Amesbury,Massachusetts,United States,42.85841958871,-70.9300560313497
Ames,Iowa,United States,42.0347024223031,-93.6199363243542
Ames,Texas,United States,31.5209896278971,-97.7794633972325
Amara Saint,Amara Kilil,Federal Democratic Republic of Ethiopia,11.1666697959107,39.1666697959107
Amherst,Ohio,United States,41.3978172181736,-82.222371233843
Amity,Oregon,United States,45.1156702706617,-123.207321358163
Amlame,Region des Plateaux,Togolese Republic,7.46666952768979,0.899999195337247
Muhafazat `Amman,Muhafazat `Amman,Hashemite Kingdom of Jordan,31.5836889495664,36.3333556850765
