18:52:00 -04:00:00 AQL
18:35:00 -04:00:00 AQL
16:25:15 -60:00:00 ARA
16:25:15 -45:30:00 ARA
17:50:00 -45:30:00 ARA
18:00:00 -45:30:00 ARA
18:00:00 -57:00:00 ARA
17:30:00 -57:00:00 ARA
17:30:00 -67:30:00 ARA
17:00:00 -67:30:00 ARA
16:50:00 -67:30:00 ARA
16:50:00 -65:00:00 ARA
16:45:00 -65:00:00 ARA
16:45:00 -63:35:00 ARA
16:35:00 -63:35:00 ARA
16:35:00 -61:00:00 ARA
16:25:15 -61:00:00 ARA
02:00:00 +09:55:00 ARI
01:40:00 +09:55:00 ARI
01:40:00 +25:00:00 ARI
01:55:00 +25:00:00 ARI
01:55:00 +27:15:00 ARI
02:25:00 +27:15:00 ARI
02:25:00 +30:40:00 ARI
02:43:00 +30:40:00 ARI
03:22:00 +30:40:00 ARI
03:22:00 +19:00:00 ARI
03:17:00 +19:00:00 ARI
03:17:00 +09:55:00 ARI
04:30:00 +30:40:00 AUR
04:30:00 +36:00:00 AUR
04:41:30 +36:00:00 AUR
04:41:30 +52:30:00 AUR
05:00:00 +52:30:00 AUR
05:00:00 +56:00:00 AUR
06:06:00 +56:00:00 AUR
06:06:00 +54:00:00 AUR
06:30:00 +54:00:00 AUR
06:30:00 +50:00:00 AUR
06:48:00 +50:00:00 AUR
06:48:00 +44:30:00 AUR
07:22:00 +44:30:00 AUR
07:22:00 +35:30:00 AUR
06:32:00 +35:30:00 AUR
06:32:00 +28:00:00 AUR
05:53:00 +28:00:00 AUR
05:53:00 +28:30:00 AUR
04:45:00 +28:30:00 AUR
04:45:00 +30:00:00 AUR
04:30:00 +30:00:00 AUR
15:05:00 +08:00:00 BOO
13:30:00 +08:00:00 BOO
13:30:00 +15:00:00 BOO
13:30:00 +28:30:00 BOO
13:57:30 +28:30:00 BOO
13:57:30 +30:45:00 BOO
14:02:00 +30:45:00 BOO
14:02:00 +48:30:00 BOO
14:02:00 +55:30:00 BOO
14:25:00 +55:30:00 BOO
15:15:00 +55:30:00 BOO
15:15:00 +53:00:00 BOO
15:45:00 +53:00:00 BOO
15:45:00 +51:30:00 BOO
15:45:00 +40:00:00 BOO
15:26:00 +40:00:00 BOO
15:26:00 +33:00:00 BOO
15:11:00 +33:00:00 BOO
15:11:00 +26:00:00 BOO
15:05:00 +26:00:00 BOO
04:16:00 -40:00:00 CAE
04:16:00 -49:00:00 CAE
04:30:00 -49:00:00 CAE
04:30:00 -46:30:00 CAE
04:50:00 -46:30:00 CAE
04:50:00 -43:00:00 CAE
05:00:00 -43:00:00 CAE
05:00:00 -27:15:00 CAE
04:50:00 -27:15:00 CAE
04:42:00 -27:15:00 CAE
04:42:00 -30:00:00 CAE
04:35:00 -30:00:00 CAE
04:35:00 -37:00:00 CAE
04:16:00 -37:00:00 CAE
06:06:00 +56:00:00 CAM
05:00:00 +56:00:00 CAM
05:00:00 +52:30:00 CAM
04:41:30 +52:30:00 CAM
03:20:00 +52:30:00 CAM
03:20:00 +55:00:00 CAM
03:10:00 +55:00:00 CAM
03:10:00 +57:00:00 CAM
03:06:00 +57:00:00 CAM
03:06:00 +68:00:00 CAM
03:25:00 +68:00:00 CAM
03:25:00 +77:00:00 CAM
03:30:30 +77:00:00 CAM
03:30:30 +80:00:00 CAM
05:00:00 +80:00:00 CAM
05:00:00 +85:00:00 CAM
08:00:00 +85:00:00 CAM
08:00:00 +86:30:00 CAM
14:30:00 +86:30:00 CAM
14:30:00 +80:00:00 CAM
13:35:00 +80:00:00 CAM
13:35:00 +77:00:00 CAM
13:00:00 +77:00:00 CAM
11:30:00 +77:00:00 CAM
11:30:00 +80:00:00 CAM
10:40:00 +80:00:00 CAM
10:40:00 +82:00:00 CAM
09:10:00 +82:00:00 CAM
09:10:00 +73:30:00 CAM
07:58:00 +73:30:00 CAM
07:58:00 +60:00:00 CAM
07:00:00 +60:00:00 CAM
07:00:00 +62:00:00 CAM
06:06:00 +62:00:00 CAM
09:15:00 +07:00:00 CNC
08:05:00 +07:00:00 CNC
07:55:30 +07:00:00 CNC
07:55:30 +10:00:00 CNC
07:48:30 +10:00:00 CNC
07:48:30 +13:30:00 CNC
07:48:30 +20:00:00 CNC
07:53:00 +20:00:00 CNC
07:53:00 +28:00:00 CNC
08:00:00 +28:00:00 CNC
08:00:00 +33:30:00 CNC
09:15:00 +33:30:00 CNC
12:00:00 +34:00:00 CVN
12:00:00 +45:00:00 CVN
12:05:00 +45:00:00 CVN
12:05:00 +53:00:00 CVN
13:30:00 +53:00:00 CVN
13:30:00 +48:30:00 CVN
14:02:00 +48:30:00 CVN
14:02:00 +30:45:00 CVN
13:57:30 +30:45:00 CVN
13:57:30 +28:30:00 CVN
13:30:00 +28:30:00 CVN
13:15:00 +28:30:00 CVN
13:15:00 +32:00:00 CVN
12:20:00 +32:00:00 CVN
12:20:00 +34:00:00 CVN
06:07:00 -11:00:00 CMA
07:22:00 -11:00:00 CMA
07:22:00 -33:00:00 CMA
06:35:00 -33:00:00 CMA
06:07:00 -33:00:00 CMA
06:07:00 -27:15:00 CMA
08:05:00 +00:00:00 CMI
07:12:00 +00:00:00 CMI
07:12:00 +01:30:00 CMI
07:01:00 +01:30:00 CMI
07:01:00 +05:30:00 CMI
07:00:00 +05:30:00 CMI
07:00:00 +10:00:00 CMI
07:00:00 +12:30:00 CMI
07:30:00 +12:30:00 CMI
07:30:00 +13:30:00 CMI
07:48:30 +13:30:00 CMI
07:48:30 +10:00:00 CMI
07:55:30 +10:00:00 CMI
07:55:30 +07:00:00 CMI
08:05:00 +07:00:00 CMI
20:32:00 -09:00:00 CAP
20:00:00 -09:00:00 CAP
20:00:00 -12:02:00 CAP
20:00:00 -28:00:00 CAP
20:20:00 -28:00:00 CAP
21:20:00 -28:00:00 CAP
21:20:00 -25:30:00 CAP
21:52:00 -25:30:00 CAP
21:52:00 -09:00:00 CAP
21:20:00 -09:00:00 CAP
21:20:00 -15:00:00 CAP
20:32:00 -15:00:00 CAP
11:15:00 -56:30:00 CAR
11:00:00 -56:30:00 CAR
08:50:00 -56:30:00 CAR
08:50:00 -54:30:00 CAR
08:27:00 -54:30:00 CAR
08:27:00 -53:00:00 CAR
08:10:00 -53:00:00 CAR
08:10:00 -50:45:00 CAR
08:00:00 -50:45:00 CAR
06:00:00 -50:45:00 CAR
06:00:00 -52:30:00 CAR
06:10:00 -52:30:00 CAR
06:10:00 -55:00:00 CAR
06:30:00 -55:00:00 CAR
06:30:00 -58:00:00 CAR
06:50:00 -58:00:00 CAR
06:50:00 -64:00:00 CAR
09:02:00 -64:00:00 CAR
09:02:00 -75:00:00 CAR
11:15:00 -75:00:00 CAR
11:15:00 -64:00:00 CAR
22:52:00 +52:30:00 CAS
22:52:00 +56:15:00 CAS
22:52:00 +59:05:00 CAS
23:10:00 +59:05:00 CAS
23:10:00 +63:00:00 CAS
23:35:00 +63:00:00 CAS
23:35:00 +66:00:00 CAS
00:20:00 +66:00:00 CAS
00:20:00 +77:00:00 CAS
03:25:00 +77:00:00 CAS
03:25:00 +68:00:00 CAS
03:06:00 +68:00:00 CAS
03:06:00 +57:00:00 CAS
02:26:00 +57:00:00 CAS
02:26:00 +58:30:00 CAS
01:54:30 +58:30:00 CAS
01:54:30 +57:30:00 CAS
01:42:00 +57:30:00 CAS
01:42:00 +54:00:00 CAS
01:22:00 +54:00:00 CAS
01:22:00 +50:00:00 CAS
01:07:00 +50:00:00 CAS
01:07:00 +48:00:00 CAS
00:52:00 +48:00:00 CAS
00:52:00 +46:00:00 CAS
00:10:00 +46:00:00 CAS
00:10:00 +48:00:00 CAS
23:35:00 +48:00:00 CAS
23:35:00 +50:00:00 CAS
23:20:00 +50:00:00 CAS
23:20:00 +52:30:00 CAS
11:00:00 -35:00:00 CEN
11:00:00 -39:45:00 CEN
11:00:00 -56:30:00 CEN
11:15:00 -56:30:00 CEN
11:15:00 -64:00:00 CEN
11:50:00 -64:00:00 CEN
11:50:00 -55:00:00 CEN
12:50:00 -55:00:00 CEN
12:50:00 -64:00:00 CEN
13:30:00 -64:00:00 CEN
14:32:00 -64:00:00 CEN
14:32:00 -55:00:00 CEN
14:10:00 -55:00:00 CEN
14:10:00 -42:00:00 CEN
14:55:00 -42:00:00 CEN
14:55:00 -29:30:00 CEN
12:35:00 -29:30:00 CEN
12:35:00 -33:00:00 CEN
12:15:00 -33:00:00 CEN
12:15:00 -35:00:00 CEN
20:00:00 +59:30:00 CEP
20:00:00 +61:30:00 CEP
20:25:00 +61:30:00 CEP
20:25:00 +67:00:00 CEP
20:40:00 +67:00:00 CEP
20:40:00 +75:00:00 CEP
20:10:00 +75:00:00 CEP
20:10:00 +80:00:00 CEP
21:00:00 +80:00:00 CEP
21:00:00 +86:00:00 CEP
21:00:00 +86:10:00 CEP
23:00:00 +86:10:00 CEP
23:00:00 +88:00:00 CEP
08:00:00 +88:00:00 CEP
08:00:00 +86:30:00 CEP
08:00:00 +85:00:00 CEP
05:00:00 +85:00:00 CEP
05:00:00 +80:00:00 CEP
03:30:30 +80:00:00 CEP
03:30:30 +77:00:00 CEP
03:25:00 +77:00:00 CEP
00:20:00 +77:00:00 CEP
00:20:00 +66:00:00 CEP
23:35:00 +66:00:00 CEP
23:35:00 +63:00:00 CEP
23:10:00 +63:00:00 CEP
23:10:00 +59:05:00 CEP
22:52:00 +59:05:00 CEP
22:52:00 +56:15:00 CEP
22:19:00 +56:15:00 CEP
22:19:00 +55:00:00 CEP
22:08:00 +55:00:00 CEP
22:08:00 +52:45:00 CEP
21:58:00 +52:45:00 CEP
21:58:00 +54:50:00 CEP
20:36:00 +54:50:00 CEP
20:36:00 +60:55:00 CEP
20:32:12 +60:55:00 CEP
20:32:12 +59:30:00 CEP
00:20:00 +00:00:00 CET
00:20:00 +02:00:00 CET
02:00:00 +02:00:00 CET
02:00:00 +09:55:00 CET
03:17:00 +09:55:00 CET
03:17:00 +00:00:00 CET
03:17:00 -01:45:00 CET
02:39:00 -01:45:00 CET
02:39:00 -24:23:00 CET
01:40:00 -24:23:00 CET
01:40:00 -25:30:00 CET
23:50:00 -25:30:00 CET
23:50:00 -07:00:00 CET
00:20:00 -07:00:00 CET
07:40:00 -82:30:00 CHA
13:40:00 -82:30:00 CHA
13:40:00 -75:00:00 CHA
11:15:00 -75:00:00 CHA
09:02:00 -75:00:00 CHA
07:40:00 -75:00:00 CHA
13:30:00 -64:00:00 CIR
13:30:00 -65:00:00 CIR
13:40:00 -65:00:00 CIR
13:40:00 -70:00:00 CIR
14:45:00 -70:00:00 CIR
14:45:00 -67:30:00 CIR
14:55:00 -67:30:00 CIR
14:55:00 -63:35:00 CIR
15:10:00 -63:35:00 CIR
15:10:00 -61:00:00 CIR
15:20:00 -61:00:00 CIR
15:20:00 -60:00:00 CIR
15:20:00 -55:00:00 CIR
15:03:00 -55:00:00 CIR
14:32:00 -55:00:00 CIR
14:32:00 -64:00:00 CIR
05:00:00 -43:00:00 COL
05:00:00 -27:15:00 COL
06:07:00 -27:15:00 COL
06:07:00 -33:00:00 COL
06:35:00 -33:00:00 COL
06:35:00 -43:00:00 COL
06:00:00 -43:00:00 COL
11:52:00 +14:00:00 COM
11:52:00 +29:00:00 COM
12:00:00 +29:00:00 COM
12:00:00 +34:00:00 COM
12:20:00 +34:00:00 COM
12:20:00 +32:00:00 COM
13:15:00 +32:00:00 COM
13:15:00 +28:30:00 COM
13:30:00 +28:30:00 COM
13:30:00 +15:00:00 COM
12:50:00 +15:00:00 COM
12:50:00 +14:00:00 COM
17:50:00 -37:00:00 CRA
19:10:00 -37:00:00 CRA
19:10:00 -45:30:00 CRA
18:00:00 -45:30:00 CRA
17:50:00 -45:30:00 CRA
15:11:00 +26:00:00 CRB
15:11:00 +33:00:00 CRB
15:26:00 +33:00:00 CRB
15:26:00 +40:00:00 CRB
15:45:00 +40:00:00 CRB
16:20:00 +40:00:00 CRB
16:20:00 +27:00:00 CRB
16:10:00 +27:00:00 CRB
16:10:00 +26:00:00 CRB
16:02:00 +26:00:00 CRB
12:50:00 -11:00:00 CRV
11:50:00 -11:00:00 CRV
11:50:00 -24:30:00 CRV
12:35:00 -24:30:00 CRV
12:35:00 -22:00:00 CRV
12:50:00 -22:00:00 CRV
10:45:00 -06:00:00 CRT
10:45:00 -11:00:00 CRT
10:45:00 -19:00:00 CRT
10:50:00 -19:00:00 CRT
10:50:00 -24:30:00 CRT
11:50:00 -24:30:00 CRT
11:50:00 -11:00:00 CRT
11:50:00 -06:00:00 CRT
11:31:00 -06:00:00 CRT
11:50:00 -55:00:00 CRU
11:50:00 -64:00:00 CRU
12:50:00 -64:00:00 CRU
12:50:00 -55:00:00 CRU
19:15:30 +27:30:00 CYG
19:15:30 +30:00:00 CYG
19:21:30 +30:00:00 CYG
19:21:30 +36:30:00 CYG
19:24:00 +36:30:00 CYG
19:24:00 +43:30:00 CYG
19:10:00 +43:30:00 CYG
19:10:00 +47:30:00 CYG
19:05:00 +47:30:00 CYG
19:05:00 +55:30:00 CYG
19:25:00 +55:30:00 CYG
19:25:00 +58:00:00 CYG
19:46:00 +58:00:00 CYG
19:46:00 +59:30:00 CYG
20:00:00 +59:30:00 CYG
20:32:12 +59:30:00 CYG
20:32:12 +60:55:00 CYG
20:36:00 +60:55:00 CYG
20:36:00 +54:50:00 CYG
21:58:00 +54:50:00 CYG
21:58:00 +52:45:00 CYG
21:58:00 +44:00:00 CYG
21:54:30 +44:00:00 CYG
21:54:30 +43:45:00 CYG
21:52:30 +43:45:00 CYG
21:52:30 +36:00:00 CYG
21:44:00 +36:00:00 CYG
21:44:00 +28:00:00 CYG
21:25:00 +28:00:00 CYG
20:55:00 +28:00:00 CYG
20:55:00 +29:00:00 CYG
19:40:00 +29:00:00 CYG
19:40:00 +27:30:00 CYG
20:32:00 +02:00:00 DEL
20:18:00 +02:00:00 DEL
20:18:00 +08:30:00 DEL
20:08:30 +08:30:00 DEL
20:08:30 +15:45:00 DEL
20:15:00 +15:45:00 DEL
20:15:00 +20:30:00 DEL
20:34:00 +20:30:00 DEL
20:34:00 +19:30:00 DEL
21:03:00 +19:30:00 DEL
21:03:00 +11:50:00 DEL
20:52:30 +11:50:00 DEL
20:52:30 +06:00:00 DEL
20:50:00 +06:00:00 DEL
20:50:00 +02:00:00 DEL
03:50:00 -53:10:00 DOR
04:00:00 -53:10:00 DOR
04:00:00 -56:30:00 DOR
04:20:00 -56:30:00 DOR
04:20:00 -59:00:00 DOR
04:35:00 -59:00:00 DOR
04:35:00 -67:30:00 DOR
04:35:00 -70:00:00 DOR
06:35:00 -70:00:00 DOR
06:35:00 -64:00:00 DOR
06:00:00 -64:00:00 DOR
06:00:00 -61:00:00 DOR
05:30:00 -61:00:00 DOR
05:30:00 -57:30:00 DOR
05:00:00 -57:30:00 DOR
05:00:00 -54:00:00 DOR
04:30:00 -54:00:00 DOR
04:30:00 -49:00:00 DOR
04:16:00 -49:00:00 DOR
04:05:00 -49:00:00 DOR
04:05:00 -51:00:00 DOR
03:50:00 -51:00:00 DOR
09:10:00 +73:30:00 DRA
09:10:00 +82:00:00 DRA
10:40:00 +82:00:00 DRA
10:40:00 +80:00:00 DRA
11:30:00 +80:00:00 DRA
11:30:00 +77:00:00 DRA
13:00:00 +77:00:00 DRA
13:00:00 +70:00:00 DRA
14:00:00 +70:00:00 DRA
14:00:00 +66:00:00 DRA
15:40:00 +66:00:00 DRA
15:40:00 +70:00:00 DRA
16:32:00 +70:00:00 DRA
16:32:00 +75:00:00 DRA
17:30:00 +75:00:00 DRA
17:30:00 +80:00:00 DRA
18:00:00 +80:00:00 DRA
18:00:00 +86:00:00 DRA
21:00:00 +86:00:00 DRA
21:00:00 +80:00:00 DRA
20:10:00 +80:00:00 DRA
20:10:00 +75:00:00 DRA
20:40:00 +75:00:00 DRA
20:40:00 +67:00:00 DRA
20:25:00 +67:00:00 DRA
20:25:00 +61:30:00 DRA
20:00:00 +61:30:00 DRA
20:00:00 +59:30:00 DRA
19:46:00 +59:30:00 DRA
19:46:00 +58:00:00 DRA
19:25:00 +58:00:00 DRA
19:25:00 +55:30:00 DRA
19:05:00 +55:30:00 DRA
19:05:00 +47:30:00 DRA
18:14:00 +47:30:00 DRA
18:14:00 +50:30:00 DRA
17:00:00 +50:30:00 DRA
17:00:00 +51:30:00 DRA
15:45:00 +51:30:00 DRA
15:45:00 +53:00:00 DRA
15:15:00 +53:00:00 DRA
15:15:00 +55:30:00 DRA
14:25:00 +55:30:00 DRA
14:25:00 +63:00:00 DRA
13:30:00 +63:00:00 DRA
13:30:00 +64:00:00 DRA
12:00:00 +64:00:00 DRA
12:00:00 +66:30:00 DRA
11:20:00 +66:30:00 DRA
11:20:00 +73:30:00 DRA
20:50:00 +02:00:00 EQU
20:50:00 +06:00:00 EQU
20:52:30 +06:00:00 EQU
20:52:30 +11:50:00 EQU
21:03:00 +11:50:00 EQU
21:07:00 +11:50:00 EQU
21:07:00 +12:30:00 EQU
21:20:00 +12:30:00 EQU
21:20:00 +02:00:00 EQU
03:35:00 +00:00:00 ERI
04:37:00 +00:00:00 ERI
04:40:00 +00:00:00 ERI
04:40:00 -04:00:00 ERI
05:05:00 -04:00:00 ERI
05:05:00 -11:00:00 ERI
04:55:00 -11:00:00 ERI
04:55:00 -14:30:00 ERI
04:50:00 -14:30:00 ERI
04:50:00 -27:15:00 ERI
04:42:00 -27:15:00 ERI
04:42:00 -30:00:00 ERI
04:35:00 -30:00:00 ERI
04:35:00 -37:00:00 ERI
04:16:00 -37:00:00 ERI
04:16:00 -40:00:00 ERI
03:52:00 -40:00:00 ERI
03:52:00 -44:00:00 ERI
03:25:00 -44:00:00 ERI
03:25:00 -46:00:00 ERI
03:00:00 -46:00:00 ERI
03:00:00 -49:00:00 ERI
02:40:00 -49:00:00 ERI
02:40:00 -51:00:00 ERI
02:25:00 -51:00:00 ERI
02:25:00 -54:00:00 ERI
02:10:00 -54:00:00 ERI
02:10:00 -58:30:00 ERI
01:20:00 -58:30:00 ERI
01:20:00 -53:30:00 ERI
01:35:00 -53:30:00 ERI
01:35:00 -51:30:00 ERI
01:50:00 -51:30:00 ERI
01:50:00 -48:10:00 ERI
02:20:00 -48:10:00 ERI
02:20:00 -40:00:00 ERI
03:00:00 -40:00:00 ERI
03:00:00 -39:35:00 ERI
03:30:00 -39:35:00 ERI
03:30:00 -36:00:00 ERI
03:45:00 -36:00:00 ERI
03:45:00 -24:23:00 ERI
02:39:00 -24:23:00 ERI
02:39:00 -01:45:00 ERI
03:17:00 -01:45:00 ERI
03:35:00 -01:45:00 ERI
01:40:00 -24:23:00 FOR
02:39:00 -24:23:00 FOR
03:45:00 -24:23:00 FOR
03:45:00 -36:00:00 FOR
03:30:00 -36:00:00 FOR
03:30:00 -39:35:00 FOR
03:00:00 -39:35:00 FOR
03:00:00 -40:00:00 FOR
02:20:00 -40:00:00 FOR
01:40:00 -40:00:00 FOR
01:40:00 -25:30:00 FOR
06:18:30 +12:00:00 GEM
06:18:30 +17:30:00 GEM
06:13:00 +17:30:00 GEM
06:13:00 +21:30:00 GEM
05:53:00 +21:30:00 GEM
05:53:00 +22:50:00 GEM
05:53:00 +28:00:00 GEM
06:32:00 +28:00:00 GEM
06:32:00 +35:30:00 GEM
07:22:00 +35:30:00 GEM
07:45:00 +35:30:00 GEM
07:45:00 +33:30:00 GEM
08:00:00 +33:30:00 GEM
08:00:00 +28:00:00 GEM
07:53:00 +28:00:00 GEM
07:53:00 +20:00:00 GEM
07:48:30 +20:00:00 GEM
07:48:30 +13:30:00 GEM
07:30:00 +13:30:00 GEM
07:30:00 +12:30:00 GEM
07:00:00 +12:30:00 GEM
07:00:00 +10:00:00 GEM
06:56:00 +10:00:00 GEM
06:56:00 +12:00:00 GEM
21:20:00 -37:00:00 GRU
21:20:00 -45:30:00 GRU
21:20:00 -50:00:00 GRU
22:00:00 -50:00:00 GRU
22:00:00 -57:00:00 GRU
23:20:00 -57:00:00 GRU
23:20:00 -40:00:00 GRU
23:20:00 -37:00:00 GRU
23:00:00 -37:00:00 GRU
16:16:00 +04:00:00 HER
16:05:00 +04:00:00 HER
16:05:00 +16:00:00 HER
15:55:00 +16:00:00 HER
15:55:00 +22:00:00 HER
16:02:00 +22:00:00 HER
16:02:00 +26:00:00 HER
16:10:00 +26:00:00 HER
16:10:00 +27:00:00 HER
16:20:00 +27:00:00 HER
16:20:00 +40:00:00 HER
15:45:00 +40:00:00 HER
15:45:00 +51:30:00 HER
17:00:00 +51:30:00 HER
17:00:00 +50:30:00 HER
18:14:00 +50:30:00 HER
18:14:00 +47:30:00 HER
18:10:30 +47:30:00 HER
18:10:30 +30:00:00 HER
18:22:00 +30:00:00 HER
18:22:00 +26:00:00 HER
18:52:00 +26:00:00 HER
18:52:00 +25:30:00 HER
18:52:00 +21:05:00 HER
18:52:00 +18:30:00 HER
18:52:00 +12:00:00 HER
18:39:44 +12:00:00 HER
18:15:00 +12:00:00 HER
18:15:00 +14:20:00 HER
17:15:00 +14:20:00 HER
17:15:00 +12:50:00 HER
16:45:00 +12:50:00 HER
16:45:00 +04:00:00 HER
04:16:00 -40:00:00 HOR
04:16:00 -49:00:00 HOR
04:05:00 -49:00:00 HOR
04:05:00 -51:00:00 HOR
03:50:00 -51:00:00 HOR
03:50:00 -53:10:00 HOR
03:30:00 -53:10:00 HOR
03:30:00 -57:30:00 HOR
03:12:00 -57:30:00 HOR
03:12:00 -67:30:00 HOR
02:10:00 -67:30:00 HOR
02:10:00 -58:30:00 HOR
02:10:00 -54:00:00 HOR
02:25:00 -54:00:00 HOR
02:25:00 -51:00:00 HOR
02:40:00 -51:00:00 HOR
02:40:00 -49:00:00 HOR
03:00:00 -49:00:00 HOR
03:00:00 -46:00:00 HOR
03:25:00 -46:00:00 HOR
03:25:00 -44:00:00 HOR
03:52:00 -44:00:00 HOR
03:52:00 -40:00:00 HOR
08:05:00 +00:00:00 HYA
08:05:00 +07:00:00 HYA
09:15:00 +07:00:00 HYA
09:35:00 +07:00:00 HYA
09:35:00 +00:00:00 HYA
09:35:00 -11:00:00 HYA
10:45:00 -11:00:00 HYA
10:45:00 -19:00:00 HYA
10:50:00 -19:00:00 HYA
10:50:00 -24:30:00 HYA
11:50:00 -24:30:00 HYA
12:35:00 -24:30:00 HYA
12:35:00 -22:00:00 HYA
12:50:00 -22:00:00 HYA
14:15:00 -22:00:00 HYA
14:15:00 -24:30:00 HYA
14:55:00 -24:30:00 HYA
14:55:00 -29:30:00 HYA
12:35:00 -29:30:00 HYA
12:35:00 -33:00:00 HYA
12:15:00 -33:00:00 HYA
12:15:00 -35:00:00 HYA
11:00:00 -35:00:00 HYA
10:50:00 -35:00:00 HYA
10:50:00 -31:10:00 HYA
10:35:00 -31:10:00 HYA
10:35:00 -29:10:00 HYA
10:15:00 -29:10:00 HYA
10:15:00 -26:30:00 HYA
09:45:00 -26:30:00 HYA
09:45:00 -24:00:00 HYA
09:22:00 -24:00:00 HYA
09:05:00 -24:00:00 HYA
09:05:00 -19:00:00 HYA
08:35:00 -19:00:00 HYA
08:35:00 -17:00:00 HYA
08:22:00 -17:00:00 HYA
08:22:00 -11:00:00 HYA
08:05:00 -11:00:00 HYA
04:35:00 -67:30:00 HYI
04:35:00 -70:00:00 HYI
04:35:00 -75:00:00 HYI
03:30:00 -75:00:00 HYI
03:30:00 -82:30:00 HYI
00:00:00 -82:30:00 HYI
00:00:00 -75:00:00 HYI
00:45:00 -75:00:00 HYI
00:45:00 -76:00:00 HYI
01:20:00 -76:00:00 HYI
01:20:00 -58:30:00 HYI
02:10:00 -58:30:00 HYI
02:10:00 -67:30:00 HYI
03:12:00 -67:30:00 HYI
21:20:00 -75:00:00 IND
23:20:00 -75:00:00 IND
23:20:00 -67:30:00 IND
22:00:00 -67:30:00 IND
22:00:00 -57:00:00 IND
22:00:00 -50:00:00 IND
21:20:00 -50:00:00 IND
21:20:00 -45:30:00 IND
20:20:00 -45:30:00 IND
20:20:00 -57:00:00 IND
20:20:00 -60:00:00 IND
21:20:00 -60:00:00 IND
21:52:30 +36:00:00 LAC
21:52:30 +43:45:00 LAC
21:54:30 +43:45:00 LAC
21:54:30 +44:00:00 LAC
21:58:00 +44:00:00 LAC
21:58:00 +52:45:00 LAC
22:08:00 +52:45:00 LAC
