# The format of this CVS file:
#
# 1st column: integer i, between 3 and 200
# 2nd column: lower bound for (10^i)th prime
# 3rd column: upper bound for (10^i)th prime
# 4th column: actual (10^i)th prime, where available (i<=24)
#
# See bc-primes.m in this directory for more
84,197698782081462764117174153182037158957906714849956990094141716503561101340996039304217,197698782081462764117174153182037158957950892731051972600945282523420756199399368019689,
85,2000130650304563296260140068765556817934058054806698728609659327730500529715319603528553,2000130650304563296260140068765556817934201865014373985138533529029270886371721262850023,
86,20232721203451901207341739907036424270259448876596630353249398428245872707051142263427977,20232721203451901207341739907036424270259916859106165396728118819440885698105046785202369,
87,204641226224979835753266944500870542797502186516145153814011941464827988379859737284691547,204641226224979835753266944500870542797503708913131311123470844143358696891435480327034343,
88,2069551106260307145458521463980526572435286937861208078560086744700281338664864521950776119,2069551106260307145458521463980526572435291888802652429081589339230624233752821270497133439,
89,20926886815956491284182190853782178426157408952085347296810098284578302885224927878540338309,20926886815956491284182190853782178426157425047876700394183162166904453768886807127802723293,
90,211582501649745147989932038944891013384875350659041815036974567353854222235347516756638532529,211582501649745147989932038944891013384875402971428344328457982553260482868658991812880574099,
91,2138960138273192768418442427680708312913150065246153685931659251100405446773434351343489680119,2138960138273192768418442427680708312913150235214197844711724984256992332139005754331617918281,
92,21620940733370013396544597617471337708684854863008778676719034277872228809744051477568182156819,21620940733370013396544597617471337708684855415090488399969439862135649085323313576050091542763,
93,218522684724824833289115598394790716149888758202488558119153528121784714380488986084820056567043,218522684724824833289115598394790716149888759995221032058826758705185165698140950503625501422931,
94,2208358484748076968176402988117179180501959092280475631297556312307543872347891589372735172677403,2208358484748076968176402988117179180501959098100251700823408284665526568627893122893872395042367,
95,22314890097939992334217681320205031412760756075934783939401904588237448176317548036620899999961021,22314890097939992334217681320205031412760756094822448580242615947068659043238833052295457436026909,
96,225461844559268147548072746621315059010687716367087921565555587716555852068512684404183837963099101,225461844559268147548072746621315059010687716428370059692195717811215230537331169824447710146013099,
97,2277746814631031573585787230540768538987871017132477684294668922532435425549231589031379294894064807,2277746814631031573585787230540768538987871017331259016006879857139181383464789336183827008594513109,
98,23008741387056922734090059075620528621838616813882869922021867751532986268381487715906895762137166723,23008741387056922734090059075620528621838616814527492677298836367692654976268981315547108397519667069,
99,232400043895103781898406225829600997754500411856792603678347767277235967649337321434751137107605475349,232400043895103781898406225829600997754500411858882507299950904235294958505909079999213268289925804429,
100,2347125735865764178036135909936302071965422425975226323961624499484050753932747713746061429778013057843,2347125735865764178036135909936302071965422425982000237491872041411686391207201296540310673969444031521,
101,23702500493381568601156345034175166372762436645362445337905211073353981794503692803326998855630192478051,23702500493381568601156345034175166372762436645384396014496042417726201217829092282512490850558907947693,
102,239337339867011452784439038223906120304233745998817159914018396837747851678686200671699590617489027858193,239337339867011452784439038223906120304233745998888273584310901907243780370704217774448389751311406672357,
103,2416495802600001255821504561457174340396677384618550866461615341940511579435848013945754311392303909846669,2416495802600001255821504561457174340396677384618781200002936423658576527289383058587669980447081372297181,
104,24396172793243953598001691724347431217218520725933209313717186861208766090196788254428570636672687114105281,24396172793243953598001691724347431217218520725933955181957757299619748255711233344036332009738572769862561,
105,246273784651879816492543124063801499325957542011428022595124291836355936000161504419133338132020652927171399,246273784651879816492543124063801499325957542011430437331702665354808182629553502025769575346551184530449683,
106,2485857521357361873797890521040726034797181871928064941112043589201518852874040397498494368771933984127202997,2485857521357361873797890521040726034797181871928072757065157576967405923138052417525510233157464213451375661,
107,25089763205316918036232907545742294680347052202092690275298890449944201428296502068922714312704000972560042763,25089763205316918036232907545742294680347052202092715568304569771698837657409105724807412844648746020466778451,
108,253209426026877466017595197275117280180091111192925808401720514363921644745515784092419192456656979788261036371,253209426026877466017595197275117280180091111192925890234437837923584987244703070416528519609294858771280870511,
109,2555211356348081180650179210601085046821235071338148968314454297845614190398977291457943092812346272064155226353,2555211356348081180650179210601085046821235071338149233020106505073206941015820060139858180693623793407205549633,
110,25783276241178883858084830900987918951566242127596587535534565263035225896721970868033076962237714569019643632677,25783276241178883858084830900987918951566242127596588391607563982065589603502151135829728152146631304886482610059,
111,260144307851086381425404628293451499984428122745627184492156575754306071105488747208325727190499224528176406298723,260144307851086381425404628293451499984428122745627187260189891049711093277202258426720566151730946756648345521559,
112,2624557734058951450041514492477577184381161376838448596778011688319328755475932300532001601100497243389435534334667,2624557734058951450041514492477577184381161376838448605726430464466740325661732042120971434005358052636990238905773,
113,26476716049075965826924761991475105919226051524710400971537692255093874712146600895666528179133404697725208529819999,26476716049075965826924761991475105919226051524710401000460287890834226461527129956906215478487053135311033544171061,
114,267078470482934454095423485475171939162140473631208139103143211606450112795129824420277356529119251955652977261234067,267078470482934454095423485475171939162140473631208139196607493509222696094856690942921009762688121217615666667922251,
115,2693897047236846104603440754539436660462889885639683090261143270725280898052515058417156921168554726266964932234686131,2693897047236846104603440754539436660462889885639683090563119633844320706145179764195175757235488687706297680750458597,
116,27170086451953004097114142678064616228541758069409144567587648490859539236047704057961633688722299385986212834650472883,27170086451953004097114142678064616228541758069409144568563133244376852292093794265000308812984567215386464269143277209,
117,274011951143436431059526478811449716796488328134483218344436357994206572738936030874603950833171671395799749168433600747,274011951143436431059526478811449716796488328134483218347586931631485220646957702617727503414576812726128448311035052177,
118,2763229658359555435694887813987573982738962986469046797831818611246836252715585398215948831398704008573972969862036219079,2763229658359555435694887813987573982738962986469046797841992376598048186651307549251218688212697035085697559167546654949,
119,27863390980631745652434186950750228788279051164529707065341174984384881811499024564008611341604145083836937640373697319207,27863390980631745652434186950750228788279051164529707065374022159005762286640194393952327588492277516978731170591915752729,
120,280944784233477145704493640778211701719986666642827089303244201048701537435045621188356942992501213925210588891525544765771,280944784233477145704493640778211701719986666642827089303350233743030924562251075545527657879419766966627749955751617990917,
121,2832555902671176844876162468142002582498573966321235686050907853724331226734173979514177795545372286452596267742908353711377,2832555902671176844876162468142002582498573966321235686051250075999629583629531984595582657664508731668273377480452363979619,
122,28556632902861220245911364724208611382362400866728344019579581507799404390781091719638502063159738440747548653081363766453967,28556632902861220245911364724208611382362400866728344019580685852484168915751169438558136843443181970201598313879508916641639,
123,287877001611946621913666750224021037474227190386025479906630166481720445650010043311456600462012189101161202167540866695875389,287877001611946621913666750224021037474227190386025479906633729598650644730902435172196198537896876171566683390407802981760367,
124,2901876090846050769139845835868922864675173485536352154205010212545894812259027071166734622575364215396218739582452346108960541,2901876090846050769139845835868922864675173485536352154205021706929848001190286241831693325438286985974162511662528952579991573,
125,29249815248841981247671795442381110840723271774264257503125502678998073831250399093036341211596203298012382561308675695491158589,29249815248841981247671795442381110840723271774264257503125539753269997403109342497811648345531198305678194381608299850725020817,
126,294808632840387261189608701298608573626817974621505246833563701375850014345834645704042677470986020617928987605441493137907651179,294808632840387261189608701298608573626817974621505246833563820937514165292954080699461696144827440998103539806969367240458879143,
127,2971190511334519006419696544515575458526666258979465780217527802763226824958101771564126225887103495051624467528189870130898074713,2971190511334519006419696544515575458526666258979465780217528188281279001833955892546670935150334934388151179862093768985069549433,
128,29942940833725940702432945783752809618776235734793927264603306694727893262490533790240937922704318821541638923671629210011265597769,29942940833725940702432945783752809618776235734793927264603307937615815560486029589671503452364323226588251104518322119803660399331,
129,301739705398880537709264401522238414013556315783633489236414266521579966514866544460470908018840107336827606787342893515941781204981,301739705398880537709264401522238414013556315783633489236414270527983656039177550817534138690222225509126528492032132300427032527103,
130,3040499432435070981827578948327222440379074394479960666733270002951664572750120100525212768313214805282939869181793831959587426362373,3040499432435070981827578948327222440379074394479960666733270015864271279089249984096996302671462824808034087810225158334833366361373,
131,30636012277512127600181129880125512949127600155433719702895942907132120359072639202856579915626629219230859842220465474767777817059383,30636012277512127600181129880125512949127600155433719702895942948743352962957310959824502477654965056682902617709312714971655116614027,
132,308670244877139556184213767943419316236950808322977609126074955808802852549737835044028311761735709622682783951883836547781020732405629,308670244877139556184213767943419316236950808322977609126074955942877178046965738105546589357294531225513299246071201174087102703638801,
133,3109803104130323682896737173003113229226853944812298653154191522064345316036034768816718886831203933664441761070531132275997721136964497,3109803104130323682896737173003113229226853944812298653154191522496281875786839956616121509368946655727027327247253538002365332024772699,
134,31329032022692055514977712811004703272118096930989410346841157937429654790048897726023201999798795455074006247947714337589660992240229703,31329032022692055514977712811004703272118096930989410346841157938820998770783188586512117965061552253464128898270237081175752718967236197,
135,315600275144149696490024778829416843829297796175862888081383671201072559237059327553948928708597616342542511989336600658832171713169846461,315600275144149696490024778829416843829297796175862888081383671205553716104002918859741951160756233328605257806785321717141148192549167437,
136,3179101759718432673220857432859435039789500433055700151930312556777837396177173680276097671961633496847207850348925373107772383229721887571,3179101759718432673220857432859435039789500433055700151930312556792268107094308172509034236459416343830391633238034193202580249984242779879,
137,32022002349943556074744526315124627174508426406075720007900113613122608732260991461775917989991375562879665285209373434912029465768961178509,32022002349943556074744526315124627174508426406075720007900113613169073962681325142870093120130341880750038358656006079558116126726292545847,
138,322529818499185257499961206327489724388236971674160136679812934082507100441703353235746570732609005771427469502878794144757853647739609965541,322529818499185257499961206327489724388236971674160136679812934082656693718846367505802200905631304131118569128863984426341836115997073180447,
139,3248395617266704799744184772606341103747186672921667844218708167622732219982739368330032283684443220194124536888618499748413925306513867960867,3248395617266704799744184772606341103747186672921667844218708167623213768973499225773571727392396381172738306474840389656442494133591551272163,
140,32714925392126612646456388837793773077815681762442364510264841561536588025090250097621277742232264052486288372788208080547241676550797690439701,32714925392126612646456388837793773077815681762442364510264841561538137962234687364800204557887755586360524076067701485359308676786613807111799,
141,329458895806604241703460598493906102654742494394470218635468364399247098553618048707794550699757951421927881636421287297907678564715422007840433,329458895806604241703460598493906102654742494394470218635468364399252086636682046261251282628254882627600841900955468676334344765732451516597721,
142,3317684880910181424090553180752471278790415494632718351120651276564734471471524262002690597369068529651338989374440369634302848773536279343089371,3317684880910181424090553180752471278790415494632718351120651276564750522394300055253605446591170380166808733424205371278062616926757686791123521,
143,33407803146797098124703021158490772510872971761502298186789043760523426307042522658442980165008389832951169825503594989181087318128334538410471553,33407803146797098124703021158490772510872971761502298186789043760523477950321833024546247334778315337436591376069544476423734924204518019985181483,
144,336387526616469399299614523623305641056086505592448954328785776393046970819502248807014781580674717156295627915891458105773539138199023621726447579,336387526616469399299614523623305641056086505592448954328785776393047136960120369536439971938668894101473036913677002962824271687265611807748853991,
145,3386969742014628856504784596352310534399122613761207871770265036134042654599506653597369447269720633485800612830970543330151009646066016046067106039,3386969742014628856504784596352310534399122613761207871770265036134043189024481828037675532916109794668744269960899355858770716463223372575201017191,
146,34100637487422943294797395665161786738816548219601035589401684110163218811730566113679996648680811363410455375621517615932566472892100924652757172603,34100637487422943294797395665161786738816548219601035589401684110163220530617376465093108670990364859004489407306634057602214497255794863491851642279,
147,343315729272748049685470469288380334897708039093302447425258430555119737274234146579113940429995407246713749546588590099419949494812078358846079311491,343315729272748049685470469288380334897708039093302447425258430555119742802107742595603039913996145906842385668784911216725858657383983198637348920557,
148,3456250380220586633392201901900343035804490397272656628654581760967082332378289664139429375172153286618507452227093238861461816671673005025083629309611,3456250380220586633392201901900343035804490397272656628654581760967082350153710322678399902083833372842256236771878543804968833524692308391037266923667,
149,34793430173460992333861739973718404238599186240886937125764892539534973958793582309455677759321572275537345134194140196233054529531462735347916795411067,34793430173460992333861739973718404238599186240886937125764892539534974015945825950817688472450686745579546466937831479263354597029380426317971168335029,
150,350243521010595389024619937018723889157907814548634906218998057652584209954926329934917964385644103394335186421644342004635680725673905501092378842345483,350243521010595389024619937018723889157907814548634906218998057652584210138664309481265756415369369399354516708338299158846657335821627320078141206709613,
151,3525526964382785651989413723252028502802883426014475871998742066086206968294196402515989967908425835631571070745216407668277889439871814646552130797882359,3525526964382785651989413723252028502802883426014475871998742066086206968884829081533755240758295893209977630086796876591816601738094170968607647382883239,
152,35486182859430722650418309671463224148500415766331520530988044227475899706983309732289270178720845628871374130092895948742860290632652706431650459325745331,35486182859430722650418309671463224148500415766331520530988044227475899708881717527182815774559612610656285416355610936033686040933174325122119879139571761,
153,357170918044017451633073552028355052592664420779194900005394854414076881133894583664242519400599696043225480477938861856927650751935332644763820853870767917,357170918044017451633073552028355052592664420779194900005394854414076881139995789109538850001798607526570753950613103882528959404579340604220849176455652309,
154,3594799653417277691777152259647025901127518820078432152916321772705440927039219091277077154485525622938475981762042023980052969004206470123967688443771629939,3594799653417277691777152259647025901127518820078432152916321772705440927058825429365532806110190622654185469875184852914766181286817029343240217783459432463,
155,36178897103102379873576118540231455626572526534005976931044541790721015832031391070819879783358008057746506246836992570702746980658939067978665306772373002141,36178897103102379873576118540231455626572526534005976931044541790721015832094389918229003846552049832876383434919597448432940759896777122579980271617387556441,
156,364097935645033753632257350936197420200597928294903342491218079202924044661903312598745353169995649820763862010268607192183055987825963664657566205016310824093,364097935645033753632257350936197420200597928294903342491218079202924044662105719151945287722848330691577101216458720978781771719421382700985851430322057013717,
157,3664068597066951552396750997162910640322119421376754277260936017622061420183274430570500739681783464076330906520371183856665745259133739640353728121734120076993,3664068597066951552396750997162910640322119421376754277260936017622061420183924669463679900350811784342533670657781756746288632866799493703546647568750866196303,
158,36871574372901309333402009690963219424170678547074727101129310241310106651283353914105231563912795920087418502652796677480087340262683071704872886123850293931343,36871574372901309333402009690963219424170678547074727101129310241310106651285442624715203208453174387556450511956588160957631464785668333932785476805218249725461,
159,371024588215310352164617398871799927400187401466063065917702807757083904705862196142253095469344231855044128359595935121683824289538583813457168436784427483618391,371024588215310352164617398871799927400187401466063065917702807757083904705868904884372123670961921350021328165694215662793183085829761041209170940401122872966917,
160,3733333936594697078949811675401101738477023902103800814157392944567832970625127285861472268625908655598748889591787208988178376479519670298942385793087990037465183,3733333936594697078949811675401101738477023902103800814157392944567832970625148831627874713737069848470646575273261754264691220573855626883626933276852983122201057,
161,37564216054616868975057945617638331504931326837129463621741159982008559723025066041355952234534316133767980667497618295320258899886931060772628914642596440985398667,37564216054616868975057945617638331504931326837129463621741159982008559723025135231038481578655333368669194399502417259882518010665956963587265103563323449200804031,
162,377950889351107084547370512230011063245214662740451207109970971815347064429823980428380097759686195198413874000619119905482955011796340963127835067697151250554623189,377950889351107084547370512230011063245214662740451207109970971815347064429824202595497404228309641888268815179179083833482168823589458485801722276876678765816481171,
163,3802595805412274522361832207474993846798477022418725484505400606050232603353394556505076616938307768415752563480504570601820100321173066227706975409003878013638381973,3802595805412274522361832207474993846798477022418725484505400606050232603353395269814190200968339180359174796385974079467745091972312099601449815210653419825467383977,
164,38256823457492890864804199667740378486443825768667407549866806628448762909578707857905966824529893538329017532631768429075155057859594699999061083710024085071687815883,38256823457492890864804199667740378486443825768667407549866806628448762909578710147907679139841150091381167613719244624955506116678419330416845581928310413343530376799,
165,384876851902274420732182407124996297203902664501451601230657624698273516819610855414354076376855793806039377156623103953216667879643867061073564962714203864966778935839,384876851902274420732182407124996297203902664501451601230657624698273516819610862765488501184835499634104503523332946816337080343653913407465576842583248728192518755473,
166,3871854329651918492115016369658408406740416390150036062532553018968144511561363053647895677527645975073670702185022002006495302122087380319999050033445516781716797725083,3871854329651918492115016369658408406740416390150036062532553018968144511561363077243652841138882165928374371332334433906054337669532393492753273778863999946536775844367,
167,38949397819766896371108929380144501116475767104316747897657408392742273620761501029734239620202564742288947494946687336929613429936135586179176876272484168374807374375811,38949397819766896371108929380144501116475767104316747897657408392742273620761501105465455962840304644578993694209897198266592564218377973818878613582946396212961622712837,
168,391802488025942646017539342021029553483342000842372152645837192805909636067764185203434879531975042150025505846058716197181574529600870095704234464756434971470540494787861,391802488025942646017539342021029553483342000842372152645837192805909636067764185446474939418800645172545743058580868145802218022538374594070512839253452914348287869976627,
169,3941109628686824881747912559254228433279306486949479724162528347138005166521794755277573086424266145952559416572330607834010125436984243449966007495994718883346087992648519,3941109628686824881747912559254228433279306486949479724162528347138005166521794756057480700279441995683315823755545001783715449080578128830487651977338307029851161467657773,
170,39641940313716898359261054038751893284296190666431112009958471312992623990236853588247713592117394836229432819754015646560701731524276140624076609913601910317853353560738657,39641940313716898359261054038751893284296190666431112009958471312992623990236853590750197321717090410244341740099168474071786481796167398054886918221678717966346318020212899,
171,398727809235466501214207174503732286725852374982225061297795062387797887958873654977123372953456458262391530844176596859405627802037219470014862554025110429365526837971299327,398727809235466501214207174503732286725852374982225061297795062387797887958873654985152394127868393014743401563254334045858518611044117547896293031797839121407463888862053747,
172,4010361815605912250389166073296641531469695848719471970915724132481344248579536255042259556774505846220218764992894911506925873668902287419969419363801737548277633485408153723,4010361815605912250389166073296641531469695848719471970915724132481344248579536255068017881126379878876270200900931406482937442686897342954126409389753265272724618047399589999,
173,40334452050267423390455981358252919705543496437972811913597930649868796113194380437251512787076514025432983827918932383398563273931151872712955845047769448074234096080555008799,40334452050267423390455981358252919705543496437972811913597930649868796113194380437334142585510375207749012804913469586060656597037814219917212117906846387415015644178717594389,
174,405652826445119889383424389461840380309912274649872831780915143001772663967024799484333126508336842532817136564904731787522763919786597580287893968475820366453703668935131152191,405652826445119889383424389461840380309912274649872831780915143001772663967024799484598171908325046763424127264693278009286080112374153506679914028326893286464399182739963030459,
175,4079610997647596929182033117757631844086430501135459731406916806400290309840694167343008027967956945623216030961426873377944975571948508895193145036406535624965491620664757065481,4079610997647596929182033117757631844086430501135459731406916806400290309840694167343858125479372391543704347313749874876669446559510214622829018029595611964810030279668921839577,
176,41026934083200176690312821872812477409863202062145523729101266940839590695998589534479225551026702864502761151600993481153979776632952567725747086390020963260163256012039990399461,41026934083200176690312821872812477409863202062145523729101266940839590695998589534481951906692984078798402534255308990366878687763866070800600259855613628688203909013138350081889,
177,412577550010976108285314772245776969744439220078784392857133211446113188272634313528614521244021503732580066144935719871826741507724660383249189962529191595863579056242633820147273,412577550010976108285314772245776969744439220078784392857133211446113188272634313528623264273846309099165257494116843942514405294269339531439073592896120821078467463746220114314349,
178,4148857276596757574072539854113207366934231982849514741653354673641940537598562148170736642914919330299457803180643048278403231804200869320650124964267644417803480085307884212872247,4148857276596757574072539854113207366934231982849514741653354673641940537598562148170764678361279700866795923275787274007406190209694674693629474275019156447083784109565994809162121,
179,41719387413009401921951652291094278918434222572983483154742274604913525548493473008262834071265495547586913865184080725412190564015870438936193561562879413927634281881405504342089159,41719387413009401921951652291094278918434222572983483154742274604913525548493473008262923962932345962227209473707597225913113454267339874053492135191343758141908420286092117949240957,
180,419501989768357868649943478595210017560931603468204334419218266773718000767486404239887597728331706156371217304727089711728013062539846937510599983831088834647696565727838618585989197,419501989768357868649943478595210017560931603468204334419218266773718000767486404239887885931138760557575276088087595921087753147951764589618460468752239316202926503951452603533181591,
181,4218100749148576668094617034939647954199695007430979806582084682259826107506771096909197017679062040501904091955897489123180017138017496129281367194459520270041310946063936115696366401,4218100749148576668094617034939647954199695007430979806582084682259826107506771096909197941619889872909453887963824234414819764072101502947426337970054863641066224498094480027261411193,
182,42411812990437330983345309452971493802325773360273207751803001853709333441338553507446851370266861693444816312496565111863378174179971478856308666840818643531914324662406508707360652313,42411812990437330983345309452971493802325773360273207751803001853709333441338553507446854332079953300982686792174423509824391358770434514702060983449477094309910217428118496322350331041,
183,426426155066196927490236813318059219513386121310578424644042126531905803565325733131089974533468982898107848473035341988428215978667048022735156188320605756251771284947421627348113693107,426426155066196927490236813318059219513386121310578424644042126531905803565325733131089984027246046856721305983671327300848385887827726614136644205048529608274138858275226136387362032843,
184,4287341507242522442242068643950374354658744463065760837304820211841426268589522643346192380865816952358906519073480036567069260661005231935244610540079617087505223976040291951024360868573,4287341507242522442242068643950374354658744463065760837304820211841426268589522643346192411294884773303811236173870377649041040981232307834350642165152583367716269816267996235526428871987,
185,43104211719721071103058869679117873559514298530091672964100159828420154596157254209979601590011946565253905518955794629677182997868838326648583085919974393002088628886468302298017795421477,43104211719721071103058869679117873559514298530091672964100159828420154596157254209979601687534900356485169003859596651501902202688718026922152529971315678860876547006403192107654090403229,
186,433350054798604512472255873883902472598787879006191729544181901845271929450413877971474221669427857527319911973312601463979346314526677841515252422419001041169351501904272918958550902072503,433350054798604512472255873883902472598787879006191729544181901845271929450413877971474221981959476183907621476249785195232648399458818067215462212688086700922732333056192039281217594361779,
187,4356579638369365492377027252769761930931166346229875734425377461439991780656828281032204691790221279131745557530119518110818076094078743734861583688485096880261771415494447564910220287504999,4356579638369365492377027252769761930931166346229875734425377461439991780656828281032204692791719823215960785860011185606116428748718749420313247367652861719083406486297637113101193120711071,
188,43796584461578749289469605202077832851996100936654807652492184481267878914539945034543098628606234805040497017710600983556664143859627756733983036399729879902131244076908114646404855496244371,43796584461578749289469605202077832851996100936654807652492184481267878914539945034543098631815283116933136838535663849567460810042670062634309464433332957020238008322477199518953909131496623,
189,440273697433920005908369032457956753193617026573329195283138332203559601134541108654472246683786771129701872604099322692975626195313832005049980086138982435929176670367399981870932897883727071,440273697433920005908369032457956753193617026573329195283138332203559601134541108654472246694068640477609795352677746546125453207524908291100816170165291304807703542945095651618649683796168291,
190,4425815225853802165580340480477560001751413351340508119359101004679506119152523511239589146186293674087602118722894458811613875392100315187348793823221124008073104228281947639892260299085373733,4425815225853802165580340480477560001751413351340508119359101004679506119152523511239589146219234775366153133761645487747960910165492267351460167513600400996360024455668523710113082169375053589,
191,44488932035959653509663449242086088112689177755903238411726430910314713651245602423758207079405303412584059763482806895044869456927075180963834868936639784986605724725894541069550299398603617757,44488932035959653509663449242086088112689177755903238411726430910314713651245602423758207079510833103411568392292516018286601755095306631828742610241459873723058416633142052392789085692568826089,
